-1,screen,16--22,_ Sometimes the screen even goes black on this computer.
0,action pack games,44--61,Great Laptop for the price[comma] works well with action pack games.
0,Linux,22--27,(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet[comma] artwork)[comma] and yet it is small enough to be reasonably portable.
0,applications,131--143,If you want more information on macs I suggest going to apple.com and heading towards the macbook page for more information on the applications.
0,hard drive,20--30,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.
0,software,46--54,You can call HP and they want you to buy more software to fix it.
0,Nortell,36--43,I will have to purchase Spy ware or Nortell for privacy protection.
1,Photobooth,84--94,I even got my teenage son one[comma] because of the features that it offers[comma] like[comma] iChat[comma] Photobooth[comma] garage band and more!
-1,performance,30--41,From the build quality to the performance[comma] everything about it has been sub-par from what I would have expected from Apple.
-1,updates,54--61,Even with virus protection[comma] it always turned off when updates were needed and installed.
-1,one of the programs,19--38,Was not happy with one of the programs on it.
0,functioning,48--59,Its Office compatible[comma] but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.
1,processing power,43--59,This is a nicely sized laptop with lots of processing power and long battery life.
-1,Microsoft Student Edition,26--51,It was not clear that the Microsoft Student Edition that was loaded on the computer[comma] was a six month trial.
0,gaming,115--121,However[comma] the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming).
1,power,10--15,The sheer power and flexibility makes the MacBook Pro a must have for any techie!
1,design,4--10,The design is awesome[comma] quality is unprecedented.
-1,software,124--132,"Called tech support and got the usual Acer ""We don't support software but for $$$ we can help you"" I explained there was no software involved in booting."
1,type,19--23,It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.
0,wall charger,65--77,Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.
1,price,61--66,"After doing extensive research[comma] macconnection had the lowest price on the 15"" MBP i5."
1,keyboard,61--69,i also love having the extra calculator number set up on the keyboard which most laptops do not have.
1,battery,6--13,Great battery[comma] speed[comma] display.
1,PhotoBooth,4--14,The PhotoBooth is a great program[comma] it takes very good pictures with the built-in camera.
-1,services,44--52,_ I constantly had to send my laptop in for services every 3 months and it always seems to be the same problem that they said they had already fixed.
1,force,18--23,Enjoy that Toshib force and durability unparalleled
-1,safari,61--67,the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.
0,dual-core,89--98,"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core."
1,screen quality,29--43,It is easy to use[comma] has great screen quality[comma] and every so light weight.
-1,POWER SUPPLY,13--25,HOW DOES THE POWER SUPPLY NOT WORK!!!
0,USB wireless card,111--128,If internet connectivity is important I would recommend going with a dell net book for 50 bucks more[comma] or buy a USB wireless card.
-1,processor,4--13,The processor went on me[comma] the fan went and the motherboard went.
1,hard drive,62--72,The dv4 boasted a faster processor[comma] more memory[comma] and a bigger hard drive than my old computer[comma] plus a better quality web cam[comma] nicer screen[comma] and many other features.
1,costing,30--37,It was truly a great computer costing less than one thousand bucks before tax.
0,screen size,172--183,This is the first time that I tried and owning a netbook although I have used 3 different laptops in the past 10 years[comma] I find not much difference except of course for the screen size.
1,Customer Service,23--39,When I called Sony the Customer Service was Great.
1,software,85--93,Though the picture[comma] video[comma] and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.
1,speakers,55--63,That included the extra Sony Sonic Stage software[comma] the speakers and the subwoofer I got (that WAS worth the money)[comma] the bluetooth mouse for my supposedly bluetooth enabled computer[comma] the extended life battery and the Docking port.
1,media,28--33,The video card is great for media[comma] and above average for gaming[comma] but not a gamers first choice.
1,firefox,104--111,The most recent being that my Safari internet browser is freaking out on me[comma] but I have just been using firefox instead.
-1,lcd screen,6--16,_ The lcd screen stopped working on mine after 10 months.
-1,Resolution,35--45,they improved nothing else such as Resolution[comma] appearance[comma] cooling system[comma] graphics card[comma] etc.
1,keyboard,80--88,It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.
1,design,16--22,I also love the design[comma] the looks[comma] the feel[comma] and the my toshiba feature is wonderfull.
1,engineering design,13--31,The quality[comma] engineering design and warranty are superior--covers damage from dropping the laptop.
-1,screen,6--12,_ The screen almost looked like a barcode when it froze.
-1,keys,8--12,For me[comma] keys were starting to get stuck and wouldn't type very well.
-1,letter A,4--12,The letter A stopped working after the first week.
0,memory stick,159--171,_ And at one point[comma] they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).
0,hard drives,36--47, I propose that I can just swap the hard drives.
-1,OS X,71--75,The flaws are[comma] this computer is not for computer gamers because of the OS X.
1,software,20--28,"Not too much ""junk"" software to remove."
-1,system,111--117,When I finally had everything running with all my software installed I plugged in my droid to recharge and the system crashed.
